city,fetched_at_utc,datetime_local,datetime_utc,temp_c,precip_prob_pct
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-29T00:00,2026-08-28T15:00:00+00:00,24.4,75
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-29T01:00,2026-08-28T16:00:00+00:00,24.2,63
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-29T02:00,2026-08-28T17:00:00+00:00,24.0,47
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-29T03:00,2026-08-28T18:00:00+00:00,24.1,35
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-29T04:00,2026-08-28T19:00:00+00:00,24.0,31
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-29T05:00,2026-08-28T20:00:00+00:00,24.1,32
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-29T06:00,2026-08-28T21:00:00+00:00,24.0,35
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-29T07:00,2026-08-28T22:00:00+00:00,23.9,42
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-29T08:00,2026-08-28T23:00:00+00:00,24.5,51
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-29T09:00,2026-08-29T00:00:00+00:00,25.9,55
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-29T10:00,2026-08-29T01:00:00+00:00,26.9,48
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-29T11:00,2026-08-29T02:00:00+00:00,27.5,36
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-29T12:00,2026-08-29T03:00:00+00:00,27.9,25
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-29T13:00,2026-08-29T04:00:00+00:00,28.1,19
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-29T14:00,2026-08-29T05:00:00+00:00,27.9,16
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-29T15:00,2026-08-29T06:00:00+00:00,27.5,12
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-29T16:00,2026-08-29T07:00:00+00:00,27.6,7
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-29T17:00,2026-08-29T08:00:00+00:00,27.1,3
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-29T18:00,2026-08-29T09:00:00+00:00,26.3,0
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-29T19:00,2026-08-29T10:00:00+00:00,25.7,0
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-29T20:00,2026-08-29T11:00:00+00:00,24.9,2
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-29T21:00,2026-08-29T12:00:00+00:00,24.2,6
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-29T22:00,2026-08-29T13:00:00+00:00,23.7,11
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-29T23:00,2026-08-29T14:00:00+00:00,23.5,18
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-30T00:00,2026-08-29T15:00:00+00:00,23.1,24
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-30T01:00,2026-08-29T16:00:00+00:00,23.0,30
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-30T02:00,2026-08-29T17:00:00+00:00,22.6,35
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-30T03:00,2026-08-29T18:00:00+00:00,22.4,39
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-30T04:00,2026-08-29T19:00:00+00:00,21.8,42
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-30T05:00,2026-08-29T20:00:00+00:00,21.6,44
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-30T06:00,2026-08-29T21:00:00+00:00,21.4,45
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-30T07:00,2026-08-29T22:00:00+00:00,21.6,44
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-30T08:00,2026-08-29T23:00:00+00:00,21.9,40
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-30T09:00,2026-08-30T00:00:00+00:00,22.3,37
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-30T10:00,2026-08-30T01:00:00+00:00,22.8,33
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-30T11:00,2026-08-30T02:00:00+00:00,23.3,28
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-30T12:00,2026-08-30T03:00:00+00:00,23.8,25
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-30T13:00,2026-08-30T04:00:00+00:00,24.6,27
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-30T14:00,2026-08-30T05:00:00+00:00,25.4,30
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-30T15:00,2026-08-30T06:00:00+00:00,25.9,31
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-30T16:00,2026-08-30T07:00:00+00:00,26.0,26
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-30T17:00,2026-08-30T08:00:00+00:00,25.8,18
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-30T18:00,2026-08-30T09:00:00+00:00,25.3,12
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-30T19:00,2026-08-30T10:00:00+00:00,24.5,10
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-30T20:00,2026-08-30T11:00:00+00:00,23.9,11
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-30T21:00,2026-08-30T12:00:00+00:00,23.4,12
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-30T22:00,2026-08-30T13:00:00+00:00,22.2,14
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-30T23:00,2026-08-30T14:00:00+00:00,21.9,16
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-31T00:00,2026-08-30T15:00:00+00:00,21.6,20
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-31T01:00,2026-08-30T16:00:00+00:00,21.5,24
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-31T02:00,2026-08-30T17:00:00+00:00,21.7,30
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-31T03:00,2026-08-30T18:00:00+00:00,21.1,37
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-31T04:00,2026-08-30T19:00:00+00:00,21.2,47
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-31T05:00,2026-08-30T20:00:00+00:00,21.1,59
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-31T06:00,2026-08-30T21:00:00+00:00,20.5,69
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-31T07:00,2026-08-30T22:00:00+00:00,20.8,74
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-31T08:00,2026-08-30T23:00:00+00:00,21.5,77
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-31T09:00,2026-08-31T00:00:00+00:00,22.5,80
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-31T10:00,2026-08-31T01:00:00+00:00,23.7,83
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-31T11:00,2026-08-31T02:00:00+00:00,24.5,86
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-31T12:00,2026-08-31T03:00:00+00:00,25.4,88
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-31T13:00,2026-08-31T04:00:00+00:00,26.0,89
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-31T14:00,2026-08-31T05:00:00+00:00,26.1,89
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-31T15:00,2026-08-31T06:00:00+00:00,26.4,88
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-31T16:00,2026-08-31T07:00:00+00:00,26.2,84
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-31T17:00,2026-08-31T08:00:00+00:00,25.5,78
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-31T18:00,2026-08-31T09:00:00+00:00,24.6,73
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-31T19:00,2026-08-31T10:00:00+00:00,24.0,68
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-31T20:00,2026-08-31T11:00:00+00:00,23.6,63
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-31T21:00,2026-08-31T12:00:00+00:00,23.0,59
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-31T22:00,2026-08-31T13:00:00+00:00,22.7,56
Seoul,2026-08-29T02:24:43.902492+00:00,2026-08-31T23:00,2026-08-31T14:00:00+00:00,22.4,54
Seoul,2026-08-29T02:24:43.902492+00:00,2026-09-01T00:00,2026-08-31T15:00:00+00:00,22.0,53
Seoul,2026-08-29T02:24:43.902492+00:00,2026-09-01T01:00,2026-08-31T16:00:00+00:00,22.3,54
Seoul,2026-08-29T02:24:43.902492+00:00,2026-09-01T02:00,2026-08-31T17:00:00+00:00,22.3,58
Seoul,2026-08-29T02:24:43.902492+00:00,2026-09-01T03:00,2026-08-31T18:00:00+00:00,22.5,61
Seoul,2026-08-29T02:24:43.902492+00:00,2026-09-01T04:00,2026-08-31T19:00:00+00:00,22.7,65
Seoul,2026-08-29T02:24:43.902492+00:00,2026-09-01T05:00,2026-08-31T20:00:00+00:00,23.4,70
