city,fetched_at_utc,datetime_local,datetime_utc,temp_c,precip_prob_pct
Seoul,2026-08-30T00:35:41.182496+00:00,2026-08-30T00:00,2026-08-29T15:00:00+00:00,23.3,33
Seoul,2026-08-30T00:35:41.182496+00:00,2026-08-30T01:00,2026-08-29T16:00:00+00:00,22.9,24
Seoul,2026-08-30T00:35:41.182496+00:00,2026-08-30T02:00,2026-08-29T17:00:00+00:00,22.7,10
Seoul,2026-08-30T00:35:41.182496+00:00,2026-08-30T03:00,2026-08-29T18:00:00+00:00,22.4,0
Seoul,2026-08-30T00:35:41.182496+00:00,2026-08-30T04:00,2026-08-29T19:00:00+00:00,22.4,0
Seoul,2026-08-30T00:35:41.182496+00:00,2026-08-30T05:00,2026-08-29T20:00:00+00:00,21.9,2
Seoul,2026-08-30T00:35:41.182496+00:00,2026-08-30T06:00,2026-08-29T21:00:00+00:00,22.0,4
Seoul,2026-08-30T00:35:41.182496+00:00,2026-08-30T07:00,2026-08-29T22:00:00+00:00,22.0,4
Seoul,2026-08-30T00:35:41.182496+00:00,2026-08-30T08:00,2026-08-29T23:00:00+00:00,22.0,4
Seoul,2026-08-30T00:35:41.182496+00:00,2026-08-30T09:00,2026-08-30T00:00:00+00:00,22.7,4
Seoul,2026-08-30T00:35:41.182496+00:00,2026-08-30T10:00,2026-08-30T01:00:00+00:00,24.1,7
Seoul,2026-08-30T00:35:41.182496+00:00,2026-08-30T11:00,2026-08-30T02:00:00+00:00,25.2,10
Seoul,2026-08-30T00:35:41.182496+00:00,2026-08-30T12:00,2026-08-30T03:00:00+00:00,25.9,12
Seoul,2026-08-30T00:35:41.182496+00:00,2026-08-30T13:00,2026-08-30T04:00:00+00:00,26.6,11
Seoul,2026-08-30T00:35:41.182496+00:00,2026-08-30T14:00,2026-08-30T05:00:00+00:00,26.6,8
Seoul,2026-08-30T00:35:41.182496+00:00,2026-08-30T15:00,2026-08-30T06:00:00+00:00,26.5,8
Seoul,2026-08-30T00:35:41.182496+00:00,2026-08-30T16:00,2026-08-30T07:00:00+00:00,26.2,11
