city,fetched_at_utc,datetime_local,datetime_utc,temp_c,precip_prob_pct
New York City,2026-09-01T00:03:45.359071+00:00,2026-08-31T00:00,2026-08-31T04:00:00+00:00,23.7,5
New York City,2026-09-01T00:03:45.359071+00:00,2026-08-31T01:00,2026-08-31T05:00:00+00:00,22.6,2
New York City,2026-09-01T00:03:45.359071+00:00,2026-08-31T02:00,2026-08-31T06:00:00+00:00,22.8,2
New York City,2026-09-01T00:03:45.359071+00:00,2026-08-31T03:00,2026-08-31T07:00:00+00:00,22.0,2
New York City,2026-09-01T00:03:45.359071+00:00,2026-08-31T04:00,2026-08-31T08:00:00+00:00,21.7,3
New York City,2026-09-01T00:03:45.359071+00:00,2026-08-31T05:00,2026-08-31T09:00:00+00:00,21.5,1
New York City,2026-09-01T00:03:45.359071+00:00,2026-08-31T06:00,2026-08-31T10:00:00+00:00,21.3,1
New York City,2026-09-01T00:03:45.359071+00:00,2026-08-31T07:00,2026-08-31T11:00:00+00:00,21.0,1
New York City,2026-09-01T00:03:45.359071+00:00,2026-08-31T08:00,2026-08-31T12:00:00+00:00,21.7,1
New York City,2026-09-01T00:03:45.359071+00:00,2026-08-31T09:00,2026-08-31T13:00:00+00:00,21.9,1
New York City,2026-09-01T00:03:45.359071+00:00,2026-08-31T10:00,2026-08-31T14:00:00+00:00,22.8,1
New York City,2026-09-01T00:03:45.359071+00:00,2026-08-31T11:00,2026-08-31T15:00:00+00:00,23.8,1
New York City,2026-09-01T00:03:45.359071+00:00,2026-08-31T12:00,2026-08-31T16:00:00+00:00,24.3,2
New York City,2026-09-01T00:03:45.359071+00:00,2026-08-31T13:00,2026-08-31T17:00:00+00:00,25.6,2
New York City,2026-09-01T00:03:45.359071+00:00,2026-08-31T14:00,2026-08-31T18:00:00+00:00,25.7,7
New York City,2026-09-01T00:03:45.359071+00:00,2026-08-31T15:00,2026-08-31T19:00:00+00:00,25.5,4
New York City,2026-09-01T00:03:45.359071+00:00,2026-08-31T16:00,2026-08-31T20:00:00+00:00,24.1,3
New York City,2026-09-01T00:03:45.359071+00:00,2026-08-31T17:00,2026-08-31T21:00:00+00:00,23.3,11
New York City,2026-09-01T00:03:45.359071+00:00,2026-08-31T18:00,2026-08-31T22:00:00+00:00,23.5,15
New York City,2026-09-01T00:03:45.359071+00:00,2026-08-31T19:00,2026-08-31T23:00:00+00:00,22.9,1
New York City,2026-09-01T00:03:45.359071+00:00,2026-08-31T20:00,2026-09-01T00:00:00+00:00,22.3,1
New York City,2026-09-01T00:03:45.359071+00:00,2026-08-31T21:00,2026-09-01T01:00:00+00:00,21.4,10
New York City,2026-09-01T00:03:45.359071+00:00,2026-08-31T22:00,2026-09-01T02:00:00+00:00,20.8,15
New York City,2026-09-01T00:03:45.359071+00:00,2026-08-31T23:00,2026-09-01T03:00:00+00:00,21.0,16
New York City,2026-09-01T00:03:45.359071+00:00,2026-09-01T00:00,2026-09-01T04:00:00+00:00,21.6,26
New York City,2026-09-01T00:03:45.359071+00:00,2026-09-01T01:00,2026-09-01T05:00:00+00:00,21.5,34
New York City,2026-09-01T00:03:45.359071+00:00,2026-09-01T02:00,2026-09-01T06:00:00+00:00,21.5,42
New York City,2026-09-01T00:03:45.359071+00:00,2026-09-01T03:00,2026-09-01T07:00:00+00:00,21.5,37
New York City,2026-09-01T00:03:45.359071+00:00,2026-09-01T04:00,2026-09-01T08:00:00+00:00,21.5,31
New York City,2026-09-01T00:03:45.359071+00:00,2026-09-01T05:00,2026-09-01T09:00:00+00:00,21.5,28
New York City,2026-09-01T00:03:45.359071+00:00,2026-09-01T06:00,2026-09-01T10:00:00+00:00,21.4,16
New York City,2026-09-01T00:03:45.359071+00:00,2026-09-01T07:00,2026-09-01T11:00:00+00:00,21.6,13
