city,fetched_at_utc,datetime_local,datetime_utc,temp_c,precip_prob_pct
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-08T00:00,2026-08-08T05:00:00+00:00,24.9,1
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-08T01:00,2026-08-08T06:00:00+00:00,24.3,2
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-08T02:00,2026-08-08T07:00:00+00:00,23.5,3
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-08T03:00,2026-08-08T08:00:00+00:00,23.5,1
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-08T04:00,2026-08-08T09:00:00+00:00,22.2,1
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-08T05:00,2026-08-08T10:00:00+00:00,22.2,3
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-08T06:00,2026-08-08T11:00:00+00:00,21.2,4
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-08T07:00,2026-08-08T12:00:00+00:00,21.7,0
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-08T08:00,2026-08-08T13:00:00+00:00,23.5,0
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-08T09:00,2026-08-08T14:00:00+00:00,24.6,0
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-08T10:00,2026-08-08T15:00:00+00:00,25.8,0
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-08T11:00,2026-08-08T16:00:00+00:00,26.6,0
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-08T12:00,2026-08-08T17:00:00+00:00,27.2,0
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-08T13:00,2026-08-08T18:00:00+00:00,27.9,0
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-08T14:00,2026-08-08T19:00:00+00:00,28.6,0
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-08T15:00,2026-08-08T20:00:00+00:00,29.4,0
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-08T16:00,2026-08-08T21:00:00+00:00,29.4,0
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-08T17:00,2026-08-08T22:00:00+00:00,29.8,0
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-08T18:00,2026-08-08T23:00:00+00:00,28.2,0
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-08T19:00,2026-08-09T00:00:00+00:00,28.5,0
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-08T20:00,2026-08-09T01:00:00+00:00,25.2,0
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-08T21:00,2026-08-09T02:00:00+00:00,23.1,0
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-08T22:00,2026-08-09T03:00:00+00:00,21.9,0
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-08T23:00,2026-08-09T04:00:00+00:00,21.0,0
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-09T00:00,2026-08-09T05:00:00+00:00,20.3,0
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-09T01:00,2026-08-09T06:00:00+00:00,19.8,0
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-09T02:00,2026-08-09T07:00:00+00:00,19.3,0
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-09T03:00,2026-08-09T08:00:00+00:00,18.7,0
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-09T04:00,2026-08-09T09:00:00+00:00,18.2,0
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-09T05:00,2026-08-09T10:00:00+00:00,17.9,0
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-09T06:00,2026-08-09T11:00:00+00:00,18.6,1
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-09T07:00,2026-08-09T12:00:00+00:00,20.3,1
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-09T08:00,2026-08-09T13:00:00+00:00,22.2,1
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-09T09:00,2026-08-09T14:00:00+00:00,24.0,2
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-09T10:00,2026-08-09T15:00:00+00:00,26.8,2
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-09T11:00,2026-08-09T16:00:00+00:00,28.7,18
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-09T12:00,2026-08-09T17:00:00+00:00,29.6,26
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-09T13:00,2026-08-09T18:00:00+00:00,30.4,31
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-09T14:00,2026-08-09T19:00:00+00:00,22.3,28
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-09T15:00,2026-08-09T20:00:00+00:00,22.4,28
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-09T16:00,2026-08-09T21:00:00+00:00,25.7,30
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-09T17:00,2026-08-09T22:00:00+00:00,26.4,21
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-09T18:00,2026-08-09T23:00:00+00:00,27.6,17
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-09T19:00,2026-08-10T00:00:00+00:00,26.9,22
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-09T20:00,2026-08-10T01:00:00+00:00,25.1,24
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-09T21:00,2026-08-10T02:00:00+00:00,22.7,40
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-09T22:00,2026-08-10T03:00:00+00:00,22.2,32
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-09T23:00,2026-08-10T04:00:00+00:00,22.4,43
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-10T00:00,2026-08-10T05:00:00+00:00,22.2,44
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-10T01:00,2026-08-10T06:00:00+00:00,22.0,31
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-10T02:00,2026-08-10T07:00:00+00:00,21.1,33
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-10T03:00,2026-08-10T08:00:00+00:00,21.4,29
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-10T04:00,2026-08-10T09:00:00+00:00,21.4,17
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-10T05:00,2026-08-10T10:00:00+00:00,21.1,17
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-10T06:00,2026-08-10T11:00:00+00:00,21.0,13
Chicago,2026-08-09T02:35:52.932492+00:00,2026-08-10T07:00,2026-08-10T12:00:00+00:00,21.5,11
