city,fetched_at_utc,datetime_local,datetime_utc,temp_c,precip_prob_pct
Chicago,2026-07-06T00:07:39.341060+00:00,2026-07-05T00:00,2026-07-05T05:00:00+00:00,19.7,15
Chicago,2026-07-06T00:07:39.341060+00:00,2026-07-05T01:00,2026-07-05T06:00:00+00:00,19.6,14
Chicago,2026-07-06T00:07:39.341060+00:00,2026-07-05T02:00,2026-07-05T07:00:00+00:00,19.1,13
Chicago,2026-07-06T00:07:39.341060+00:00,2026-07-05T03:00,2026-07-05T08:00:00+00:00,19.3,14
Chicago,2026-07-06T00:07:39.341060+00:00,2026-07-05T04:00,2026-07-05T09:00:00+00:00,19.0,13
Chicago,2026-07-06T00:07:39.341060+00:00,2026-07-05T05:00,2026-07-05T10:00:00+00:00,18.5,24
Chicago,2026-07-06T00:07:39.341060+00:00,2026-07-05T06:00,2026-07-05T11:00:00+00:00,18.5,13
Chicago,2026-07-06T00:07:39.341060+00:00,2026-07-05T07:00,2026-07-05T12:00:00+00:00,18.8,11
Chicago,2026-07-06T00:07:39.341060+00:00,2026-07-05T08:00,2026-07-05T13:00:00+00:00,20.1,12
Chicago,2026-07-06T00:07:39.341060+00:00,2026-07-05T09:00,2026-07-05T14:00:00+00:00,20.2,7
Chicago,2026-07-06T00:07:39.341060+00:00,2026-07-05T10:00,2026-07-05T15:00:00+00:00,21.2,6
Chicago,2026-07-06T00:07:39.341060+00:00,2026-07-05T11:00,2026-07-05T16:00:00+00:00,20.5,3
Chicago,2026-07-06T00:07:39.341060+00:00,2026-07-05T12:00,2026-07-05T17:00:00+00:00,21.7,8
Chicago,2026-07-06T00:07:39.341060+00:00,2026-07-05T13:00,2026-07-05T18:00:00+00:00,22.2,13
Chicago,2026-07-06T00:07:39.341060+00:00,2026-07-05T14:00,2026-07-05T19:00:00+00:00,22.9,15
Chicago,2026-07-06T00:07:39.341060+00:00,2026-07-05T15:00,2026-07-05T20:00:00+00:00,22.8,18
Chicago,2026-07-06T00:07:39.341060+00:00,2026-07-05T16:00,2026-07-05T21:00:00+00:00,22.4,10
Chicago,2026-07-06T00:07:39.341060+00:00,2026-07-05T17:00,2026-07-05T22:00:00+00:00,22.7,4
Chicago,2026-07-06T00:07:39.341060+00:00,2026-07-05T18:00,2026-07-05T23:00:00+00:00,22.1,3
Chicago,2026-07-06T00:07:39.341060+00:00,2026-07-05T19:00,2026-07-06T00:00:00+00:00,21.2,2
Chicago,2026-07-06T00:07:39.341060+00:00,2026-07-05T20:00,2026-07-06T01:00:00+00:00,20.7,3
Chicago,2026-07-06T00:07:39.341060+00:00,2026-07-05T21:00,2026-07-06T02:00:00+00:00,19.6,3
Chicago,2026-07-06T00:07:39.341060+00:00,2026-07-05T22:00,2026-07-06T03:00:00+00:00,18.8,3
Chicago,2026-07-06T00:07:39.341060+00:00,2026-07-05T23:00,2026-07-06T04:00:00+00:00,18.5,3
Chicago,2026-07-06T00:07:39.341060+00:00,2026-07-06T00:00,2026-07-06T05:00:00+00:00,18.3,6
Chicago,2026-07-06T00:07:39.341060+00:00,2026-07-06T01:00,2026-07-06T06:00:00+00:00,18.3,4
Chicago,2026-07-06T00:07:39.341060+00:00,2026-07-06T02:00,2026-07-06T07:00:00+00:00,18.3,3
Chicago,2026-07-06T00:07:39.341060+00:00,2026-07-06T03:00,2026-07-06T08:00:00+00:00,18.5,2
Chicago,2026-07-06T00:07:39.341060+00:00,2026-07-06T04:00,2026-07-06T09:00:00+00:00,18.2,2
Chicago,2026-07-06T00:07:39.341060+00:00,2026-07-06T05:00,2026-07-06T10:00:00+00:00,17.9,2
Chicago,2026-07-06T00:07:39.341060+00:00,2026-07-06T06:00,2026-07-06T11:00:00+00:00,17.7,2
Chicago,2026-07-06T00:07:39.341060+00:00,2026-07-06T07:00,2026-07-06T12:00:00+00:00,18.9,1
Chicago,2026-07-06T00:07:39.341060+00:00,2026-07-06T08:00,2026-07-06T13:00:00+00:00,19.9,1
Chicago,2026-07-06T00:07:39.341060+00:00,2026-07-06T09:00,2026-07-06T14:00:00+00:00,20.7,1
Chicago,2026-07-06T00:07:39.341060+00:00,2026-07-06T10:00,2026-07-06T15:00:00+00:00,21.2,1
Chicago,2026-07-06T00:07:39.341060+00:00,2026-07-06T11:00,2026-07-06T16:00:00+00:00,21.6,1
Chicago,2026-07-06T00:07:39.341060+00:00,2026-07-06T12:00,2026-07-06T17:00:00+00:00,22.4,1
