city,fetched_at_utc,datetime_local,datetime_utc,temp_c,precip_prob_pct
Chicago,2026-07-10T00:07:08.474178+00:00,2026-07-09T00:00,2026-07-09T05:00:00+00:00,25.0,0
Chicago,2026-07-10T00:07:08.474178+00:00,2026-07-09T01:00,2026-07-09T06:00:00+00:00,24.2,0
Chicago,2026-07-10T00:07:08.474178+00:00,2026-07-09T02:00,2026-07-09T07:00:00+00:00,24.7,0
Chicago,2026-07-10T00:07:08.474178+00:00,2026-07-09T03:00,2026-07-09T08:00:00+00:00,23.1,1
Chicago,2026-07-10T00:07:08.474178+00:00,2026-07-09T04:00,2026-07-09T09:00:00+00:00,23.7,3
Chicago,2026-07-10T00:07:08.474178+00:00,2026-07-09T05:00,2026-07-09T10:00:00+00:00,22.8,5
Chicago,2026-07-10T00:07:08.474178+00:00,2026-07-09T06:00,2026-07-09T11:00:00+00:00,22.7,4
Chicago,2026-07-10T00:07:08.474178+00:00,2026-07-09T07:00,2026-07-09T12:00:00+00:00,23.9,2
Chicago,2026-07-10T00:07:08.474178+00:00,2026-07-09T08:00,2026-07-09T13:00:00+00:00,24.9,10
Chicago,2026-07-10T00:07:08.474178+00:00,2026-07-09T09:00,2026-07-09T14:00:00+00:00,27.0,10
Chicago,2026-07-10T00:07:08.474178+00:00,2026-07-09T10:00,2026-07-09T15:00:00+00:00,28.4,11
Chicago,2026-07-10T00:07:08.474178+00:00,2026-07-09T11:00,2026-07-09T16:00:00+00:00,27.7,19
Chicago,2026-07-10T00:07:08.474178+00:00,2026-07-09T12:00,2026-07-09T17:00:00+00:00,28.3,12
Chicago,2026-07-10T00:07:08.474178+00:00,2026-07-09T13:00,2026-07-09T18:00:00+00:00,28.4,13
Chicago,2026-07-10T00:07:08.474178+00:00,2026-07-09T14:00,2026-07-09T19:00:00+00:00,27.4,5
Chicago,2026-07-10T00:07:08.474178+00:00,2026-07-09T15:00,2026-07-09T20:00:00+00:00,29.3,11
