city,fetched_at_utc,datetime_local,datetime_utc,temp_c,precip_prob_pct
New York City,2026-07-31T00:19:11.310421+00:00,2026-07-30T00:00,2026-07-30T04:00:00+00:00,21.2,14
New York City,2026-07-31T00:19:11.310421+00:00,2026-07-30T01:00,2026-07-30T05:00:00+00:00,21.5,23
New York City,2026-07-31T00:19:11.310421+00:00,2026-07-30T02:00,2026-07-30T06:00:00+00:00,21.3,20
New York City,2026-07-31T00:19:11.310421+00:00,2026-07-30T03:00,2026-07-30T07:00:00+00:00,20.6,19
New York City,2026-07-31T00:19:11.310421+00:00,2026-07-30T04:00,2026-07-30T08:00:00+00:00,20.9,19
New York City,2026-07-31T00:19:11.310421+00:00,2026-07-30T05:00,2026-07-30T09:00:00+00:00,20.5,10
New York City,2026-07-31T00:19:11.310421+00:00,2026-07-30T06:00,2026-07-30T10:00:00+00:00,20.6,11
New York City,2026-07-31T00:19:11.310421+00:00,2026-07-30T07:00,2026-07-30T11:00:00+00:00,20.5,20
New York City,2026-07-31T00:19:11.310421+00:00,2026-07-30T08:00,2026-07-30T12:00:00+00:00,21.5,21
New York City,2026-07-31T00:19:11.310421+00:00,2026-07-30T09:00,2026-07-30T13:00:00+00:00,22.5,26
New York City,2026-07-31T00:19:11.310421+00:00,2026-07-30T10:00,2026-07-30T14:00:00+00:00,21.0,26
New York City,2026-07-31T00:19:11.310421+00:00,2026-07-30T11:00,2026-07-30T15:00:00+00:00,21.8,14
New York City,2026-07-31T00:19:11.310421+00:00,2026-07-30T12:00,2026-07-30T16:00:00+00:00,21.2,17
New York City,2026-07-31T00:19:11.310421+00:00,2026-07-30T13:00,2026-07-30T17:00:00+00:00,22.4,8
New York City,2026-07-31T00:19:11.310421+00:00,2026-07-30T14:00,2026-07-30T18:00:00+00:00,21.9,7
New York City,2026-07-31T00:19:11.310421+00:00,2026-07-30T15:00,2026-07-30T19:00:00+00:00,22.1,18
New York City,2026-07-31T00:19:11.310421+00:00,2026-07-30T16:00,2026-07-30T20:00:00+00:00,23.7,18
New York City,2026-07-31T00:19:11.310421+00:00,2026-07-30T17:00,2026-07-30T21:00:00+00:00,24.1,27
