condition_id,city,question,token_id,outcome,timestamp_utc,price
0xf8bdca82cfff31fb2f74c78d08bb768ce774dd3924615fdb3c354f754daaf3d9,Seattle,Will the highest temperature in Seattle be 79°F or below on August 6?,27498529130981031611343755826893256585254617682243498954714153616389273924872,Yes,2026-08-07T00:00:14+00:00,0.0005
0xf8bdca82cfff31fb2f74c78d08bb768ce774dd3924615fdb3c354f754daaf3d9,Seattle,Will the highest temperature in Seattle be 79°F or below on August 6?,27498529130981031611343755826893256585254617682243498954714153616389273924872,Yes,2026-08-07T00:19:10+00:00,0.0005
0xf8bdca82cfff31fb2f74c78d08bb768ce774dd3924615fdb3c354f754daaf3d9,Seattle,Will the highest temperature in Seattle be 79°F or below on August 6?,82091562118172244410459712998946701926056381756663594336530609715229504332156,No,2026-08-07T00:00:13+00:00,0.9995
0xf8bdca82cfff31fb2f74c78d08bb768ce774dd3924615fdb3c354f754daaf3d9,Seattle,Will the highest temperature in Seattle be 79°F or below on August 6?,82091562118172244410459712998946701926056381756663594336530609715229504332156,No,2026-08-07T00:19:10+00:00,0.9995
0xa93f35f80b3fc7098f0c687a3e50de98bc28fc8dd79ead46d972e7b4497c10f1,Seattle,Will the highest temperature in Seattle be between 80-81°F on August 6?,14211636530583003583850461084426161896051657871215512319233361724089178686068,Yes,2026-08-07T00:00:13+00:00,0.0005
0xa93f35f80b3fc7098f0c687a3e50de98bc28fc8dd79ead46d972e7b4497c10f1,Seattle,Will the highest temperature in Seattle be between 80-81°F on August 6?,14211636530583003583850461084426161896051657871215512319233361724089178686068,Yes,2026-08-07T00:19:10+00:00,0.0005
0xa93f35f80b3fc7098f0c687a3e50de98bc28fc8dd79ead46d972e7b4497c10f1,Seattle,Will the highest temperature in Seattle be between 80-81°F on August 6?,104802318665050678019945967758408849917963895990925203944813940588264649532450,No,2026-08-07T00:00:13+00:00,0.9995
0xa93f35f80b3fc7098f0c687a3e50de98bc28fc8dd79ead46d972e7b4497c10f1,Seattle,Will the highest temperature in Seattle be between 80-81°F on August 6?,104802318665050678019945967758408849917963895990925203944813940588264649532450,No,2026-08-07T00:19:10+00:00,0.9995
0x896d97a0c64adbda67e81ccfc4d71618b0f16a3549506b2a711b00774d61fe40,Seattle,Will the highest temperature in Seattle be between 82-83°F on August 6?,110694165103568465285752036952130555830976627618285427051718513419552950599662,Yes,2026-08-07T00:00:12+00:00,0.0005
0x896d97a0c64adbda67e81ccfc4d71618b0f16a3549506b2a711b00774d61fe40,Seattle,Will the highest temperature in Seattle be between 82-83°F on August 6?,110694165103568465285752036952130555830976627618285427051718513419552950599662,Yes,2026-08-07T00:19:10+00:00,0.0005
0x896d97a0c64adbda67e81ccfc4d71618b0f16a3549506b2a711b00774d61fe40,Seattle,Will the highest temperature in Seattle be between 82-83°F on August 6?,109475928453238326108786052875452164381215074831271125184345959079538141599566,No,2026-08-07T00:00:13+00:00,0.9995
0x896d97a0c64adbda67e81ccfc4d71618b0f16a3549506b2a711b00774d61fe40,Seattle,Will the highest temperature in Seattle be between 82-83°F on August 6?,109475928453238326108786052875452164381215074831271125184345959079538141599566,No,2026-08-07T00:19:10+00:00,0.9995
