condition_id,city,question,token_id,outcome,timestamp_utc,price
0xf1c209a0fd3de3bbcc14991f943273e45a629ec59a447869bcf70c1f07d6bba8,London,Will the lowest temperature in London be 21°C on July 11?,77391266179010416648982816665269766503128894004291890461827807245843236673660,Yes,2026-07-11T00:00:06+00:00,0.0035
0xf1c209a0fd3de3bbcc14991f943273e45a629ec59a447869bcf70c1f07d6bba8,London,Will the lowest temperature in London be 21°C on July 11?,77391266179010416648982816665269766503128894004291890461827807245843236673660,Yes,2026-07-11T01:00:04+00:00,0.0005
0xf1c209a0fd3de3bbcc14991f943273e45a629ec59a447869bcf70c1f07d6bba8,London,Will the lowest temperature in London be 21°C on July 11?,77391266179010416648982816665269766503128894004291890461827807245843236673660,Yes,2026-07-11T01:45:04+00:00,0.0005
0xf1c209a0fd3de3bbcc14991f943273e45a629ec59a447869bcf70c1f07d6bba8,London,Will the lowest temperature in London be 21°C on July 11?,94354657284320648532201596312363092102950952567235851555104852126484415092546,No,2026-07-11T00:00:06+00:00,0.9965
0xf1c209a0fd3de3bbcc14991f943273e45a629ec59a447869bcf70c1f07d6bba8,London,Will the lowest temperature in London be 21°C on July 11?,94354657284320648532201596312363092102950952567235851555104852126484415092546,No,2026-07-11T01:00:04+00:00,0.9995
0xf1c209a0fd3de3bbcc14991f943273e45a629ec59a447869bcf70c1f07d6bba8,London,Will the lowest temperature in London be 21°C on July 11?,94354657284320648532201596312363092102950952567235851555104852126484415092546,No,2026-07-11T01:45:04+00:00,0.9995
0x08fe68e2f0d86cc950ed53a321092ccef3db92a230bde97179942f5f650606ac,London,Will the highest temperature in London be 34°C or higher on July 11?,112373478628840526019842638783455451682826732046336996287324348879414703698208,Yes,2026-07-11T00:00:09+00:00,0.0005
0x08fe68e2f0d86cc950ed53a321092ccef3db92a230bde97179942f5f650606ac,London,Will the highest temperature in London be 34°C or higher on July 11?,112373478628840526019842638783455451682826732046336996287324348879414703698208,Yes,2026-07-11T01:00:05+00:00,0.0005
0x08fe68e2f0d86cc950ed53a321092ccef3db92a230bde97179942f5f650606ac,London,Will the highest temperature in London be 34°C or higher on July 11?,112373478628840526019842638783455451682826732046336996287324348879414703698208,Yes,2026-07-11T01:45:04+00:00,0.0005
0x08fe68e2f0d86cc950ed53a321092ccef3db92a230bde97179942f5f650606ac,London,Will the highest temperature in London be 34°C or higher on July 11?,42609038499808778854726089309028973714576973224933758607969649781112406064588,No,2026-07-11T00:00:10+00:00,0.9995
0x08fe68e2f0d86cc950ed53a321092ccef3db92a230bde97179942f5f650606ac,London,Will the highest temperature in London be 34°C or higher on July 11?,42609038499808778854726089309028973714576973224933758607969649781112406064588,No,2026-07-11T01:00:06+00:00,0.9995
0x08fe68e2f0d86cc950ed53a321092ccef3db92a230bde97179942f5f650606ac,London,Will the highest temperature in London be 34°C or higher on July 11?,42609038499808778854726089309028973714576973224933758607969649781112406064588,No,2026-07-11T01:45:04+00:00,0.9995
0x1cbcd7f27f60388d43a9d3f1d5e7ed7d3cd31d1076c990a73ae48e644ef1f491,London,Will the highest temperature in London be 27°C on July 12?,91076181803621459956200090324917139595424901620108017335569536029558392706177,Yes,2026-07-11T00:00:06+00:00,0.075
0x1cbcd7f27f60388d43a9d3f1d5e7ed7d3cd31d1076c990a73ae48e644ef1f491,London,Will the highest temperature in London be 27°C on July 12?,91076181803621459956200090324917139595424901620108017335569536029558392706177,Yes,2026-07-11T01:00:04+00:00,0.09
0x1cbcd7f27f60388d43a9d3f1d5e7ed7d3cd31d1076c990a73ae48e644ef1f491,London,Will the highest temperature in London be 27°C on July 12?,91076181803621459956200090324917139595424901620108017335569536029558392706177,Yes,2026-07-11T01:45:03+00:00,0.085
0x1cbcd7f27f60388d43a9d3f1d5e7ed7d3cd31d1076c990a73ae48e644ef1f491,London,Will the highest temperature in London be 27°C on July 12?,2655055245387824275985181109206555608704123016388750340070226258019209549699,No,2026-07-11T00:00:10+00:00,0.925
0x1cbcd7f27f60388d43a9d3f1d5e7ed7d3cd31d1076c990a73ae48e644ef1f491,London,Will the highest temperature in London be 27°C on July 12?,2655055245387824275985181109206555608704123016388750340070226258019209549699,No,2026-07-11T01:00:06+00:00,0.91
0x1cbcd7f27f60388d43a9d3f1d5e7ed7d3cd31d1076c990a73ae48e644ef1f491,London,Will the highest temperature in London be 27°C on July 12?,2655055245387824275985181109206555608704123016388750340070226258019209549699,No,2026-07-11T01:45:04+00:00,0.915
0x3a61e78eb488b654aed91684117acc181b337fa1138a5b4ec8d2d46c8093613e,London,Will the highest temperature in London be 33°C on July 13?,43770630026786840972626394400943666473631712994682305946031514360638023222791,Yes,2026-07-11T05:00:07+00:00,0.003
0x3a61e78eb488b654aed91684117acc181b337fa1138a5b4ec8d2d46c8093613e,London,Will the highest temperature in London be 33°C on July 13?,43770630026786840972626394400943666473631712994682305946031514360638023222791,Yes,2026-07-11T06:00:11+00:00,0.003
0x3a61e78eb488b654aed91684117acc181b337fa1138a5b4ec8d2d46c8093613e,London,Will the highest temperature in London be 33°C on July 13?,43770630026786840972626394400943666473631712994682305946031514360638023222791,Yes,2026-07-11T06:09:05+00:00,0.003
0x3a61e78eb488b654aed91684117acc181b337fa1138a5b4ec8d2d46c8093613e,London,Will the highest temperature in London be 33°C on July 13?,96861648361021553138926438356597247759184762594254262327609229520686868203348,No,2026-07-11T05:00:06+00:00,0.997
0x3a61e78eb488b654aed91684117acc181b337fa1138a5b4ec8d2d46c8093613e,London,Will the highest temperature in London be 33°C on July 13?,96861648361021553138926438356597247759184762594254262327609229520686868203348,No,2026-07-11T06:00:08+00:00,0.997
0x3a61e78eb488b654aed91684117acc181b337fa1138a5b4ec8d2d46c8093613e,London,Will the highest temperature in London be 33°C on July 13?,96861648361021553138926438356597247759184762594254262327609229520686868203348,No,2026-07-11T06:09:05+00:00,0.997
0xbc6d939f028e82c2cbf69ebfeb4b859de3784893333ab270eb46aa5b8cd86921,London,Will the highest temperature in London be 34°C or higher on July 13?,22221819110539554343123869490594842351175396336522871433372152640964291855359,Yes,2026-07-11T05:00:05+00:00,0.003
0xbc6d939f028e82c2cbf69ebfeb4b859de3784893333ab270eb46aa5b8cd86921,London,Will the highest temperature in London be 34°C or higher on July 13?,22221819110539554343123869490594842351175396336522871433372152640964291855359,Yes,2026-07-11T06:00:04+00:00,0.0025
0xbc6d939f028e82c2cbf69ebfeb4b859de3784893333ab270eb46aa5b8cd86921,London,Will the highest temperature in London be 34°C or higher on July 13?,22221819110539554343123869490594842351175396336522871433372152640964291855359,Yes,2026-07-11T06:09:04+00:00,0.0025
0xbc6d939f028e82c2cbf69ebfeb4b859de3784893333ab270eb46aa5b8cd86921,London,Will the highest temperature in London be 34°C or higher on July 13?,27365634554660969890096569216722735132390714240583881053766957240407727787837,No,2026-07-11T05:00:06+00:00,0.997
0xbc6d939f028e82c2cbf69ebfeb4b859de3784893333ab270eb46aa5b8cd86921,London,Will the highest temperature in London be 34°C or higher on July 13?,27365634554660969890096569216722735132390714240583881053766957240407727787837,No,2026-07-11T06:00:08+00:00,0.9975
0xbc6d939f028e82c2cbf69ebfeb4b859de3784893333ab270eb46aa5b8cd86921,London,Will the highest temperature in London be 34°C or higher on July 13?,27365634554660969890096569216722735132390714240583881053766957240407727787837,No,2026-07-11T06:09:05+00:00,0.9975
