condition_id,city,question,token_id,outcome,timestamp_utc,price
0xea79feabd96d4601a5057a14515534139bb6efede1a719492f03eacc475c754d,Los Angeles,Will the lowest temperature in Los Angeles be 61°F or below on September 8?,109678488619768905122653556605671369601711992744041763846898729147281401951970,Yes,2026-09-09T00:00:27+00:00,0.0005
0xea79feabd96d4601a5057a14515534139bb6efede1a719492f03eacc475c754d,Los Angeles,Will the lowest temperature in Los Angeles be 61°F or below on September 8?,109678488619768905122653556605671369601711992744041763846898729147281401951970,Yes,2026-09-09T01:00:14+00:00,0.0005
0xea79feabd96d4601a5057a14515534139bb6efede1a719492f03eacc475c754d,Los Angeles,Will the lowest temperature in Los Angeles be 61°F or below on September 8?,109678488619768905122653556605671369601711992744041763846898729147281401951970,Yes,2026-09-09T02:00:24+00:00,0.0005
0xea79feabd96d4601a5057a14515534139bb6efede1a719492f03eacc475c754d,Los Angeles,Will the lowest temperature in Los Angeles be 61°F or below on September 8?,109678488619768905122653556605671369601711992744041763846898729147281401951970,Yes,2026-09-09T03:00:23+00:00,0.0005
0xea79feabd96d4601a5057a14515534139bb6efede1a719492f03eacc475c754d,Los Angeles,Will the lowest temperature in Los Angeles be 61°F or below on September 8?,109678488619768905122653556605671369601711992744041763846898729147281401951970,Yes,2026-09-09T04:38:32+00:00,0.0005
0xea79feabd96d4601a5057a14515534139bb6efede1a719492f03eacc475c754d,Los Angeles,Will the lowest temperature in Los Angeles be 61°F or below on September 8?,9835233339956806339459686961672759059466298074040673235782447933176793181949,No,2026-09-09T00:00:27+00:00,0.9995
0xea79feabd96d4601a5057a14515534139bb6efede1a719492f03eacc475c754d,Los Angeles,Will the lowest temperature in Los Angeles be 61°F or below on September 8?,9835233339956806339459686961672759059466298074040673235782447933176793181949,No,2026-09-09T01:00:13+00:00,0.9995
0xea79feabd96d4601a5057a14515534139bb6efede1a719492f03eacc475c754d,Los Angeles,Will the lowest temperature in Los Angeles be 61°F or below on September 8?,9835233339956806339459686961672759059466298074040673235782447933176793181949,No,2026-09-09T02:00:23+00:00,0.9995
0xea79feabd96d4601a5057a14515534139bb6efede1a719492f03eacc475c754d,Los Angeles,Will the lowest temperature in Los Angeles be 61°F or below on September 8?,9835233339956806339459686961672759059466298074040673235782447933176793181949,No,2026-09-09T03:00:23+00:00,0.9995
0xea79feabd96d4601a5057a14515534139bb6efede1a719492f03eacc475c754d,Los Angeles,Will the lowest temperature in Los Angeles be 61°F or below on September 8?,9835233339956806339459686961672759059466298074040673235782447933176793181949,No,2026-09-09T04:38:29+00:00,0.9995
0xe7131bac2efd90472fec8024b01e1c4b834cad8e1560c6d7f4cb0eb826437ca5,Los Angeles,Will the lowest temperature in Los Angeles be between 62-63°F on September 8?,34276289879997935745766925199548423781722816016211240817669001873232268083615,Yes,2026-09-09T00:00:25+00:00,0.0025
