condition_id,city,question,token_id,outcome,timestamp_utc,price
0xf0ae179ee53fdbb3421ac401e2053d3ab8e9069de100cd363fd363bf91c3e2b4,New York City,Will the lowest temperature in New York City be between 62-63°F on July 6?,79882910286767187984998898430788945250844659402299640159252195360682600223047,Yes,2026-07-06T00:00:05+00:00,0.035
0xf0ae179ee53fdbb3421ac401e2053d3ab8e9069de100cd363fd363bf91c3e2b4,New York City,Will the lowest temperature in New York City be between 62-63°F on July 6?,79882910286767187984998898430788945250844659402299640159252195360682600223047,Yes,2026-07-06T00:06:05+00:00,0.035
0xf0ae179ee53fdbb3421ac401e2053d3ab8e9069de100cd363fd363bf91c3e2b4,New York City,Will the lowest temperature in New York City be between 62-63°F on July 6?,40092337736568498759083691939635105441967900468308811328824294280413297214744,No,2026-07-06T00:00:05+00:00,0.965
0xf0ae179ee53fdbb3421ac401e2053d3ab8e9069de100cd363fd363bf91c3e2b4,New York City,Will the lowest temperature in New York City be between 62-63°F on July 6?,40092337736568498759083691939635105441967900468308811328824294280413297214744,No,2026-07-06T00:06:05+00:00,0.965
0x8e1d5ebb11a2d820db44073f2097f11246d9e9f6828d8422003b388e78293af7,New York City,Will the lowest temperature in New York City be between 70-71°F on July 6?,60181686273068662355930981296283653725690775724686039510072876965364501968109,Yes,2026-07-06T00:00:05+00:00,0.23
0x8e1d5ebb11a2d820db44073f2097f11246d9e9f6828d8422003b388e78293af7,New York City,Will the lowest temperature in New York City be between 70-71°F on July 6?,60181686273068662355930981296283653725690775724686039510072876965364501968109,Yes,2026-07-06T00:06:05+00:00,0.23
0x8e1d5ebb11a2d820db44073f2097f11246d9e9f6828d8422003b388e78293af7,New York City,Will the lowest temperature in New York City be between 70-71°F on July 6?,32365383122275879965684771136182275799072242272869376830751973084665599644456,No,2026-07-06T00:00:04+00:00,0.77
0x8e1d5ebb11a2d820db44073f2097f11246d9e9f6828d8422003b388e78293af7,New York City,Will the lowest temperature in New York City be between 70-71°F on July 6?,32365383122275879965684771136182275799072242272869376830751973084665599644456,No,2026-07-06T00:06:05+00:00,0.77
0xf0ae179ee53fdbb3421ac401e2053d3ab8e9069de100cd363fd363bf91c3e2b4,New York City,Will the lowest temperature in New York City be between 62-63°F on July 6?,79882910286767187984998898430788945250844659402299640159252195360682600223047,Yes,2026-07-06T01:00:04+00:00,0.038
0xf0ae179ee53fdbb3421ac401e2053d3ab8e9069de100cd363fd363bf91c3e2b4,New York City,Will the lowest temperature in New York City be between 62-63°F on July 6?,79882910286767187984998898430788945250844659402299640159252195360682600223047,Yes,2026-07-06T02:00:04+00:00,0.0265
0xf0ae179ee53fdbb3421ac401e2053d3ab8e9069de100cd363fd363bf91c3e2b4,New York City,Will the lowest temperature in New York City be between 62-63°F on July 6?,79882910286767187984998898430788945250844659402299640159252195360682600223047,Yes,2026-07-06T02:06:05+00:00,0.0265
0xf0ae179ee53fdbb3421ac401e2053d3ab8e9069de100cd363fd363bf91c3e2b4,New York City,Will the lowest temperature in New York City be between 62-63°F on July 6?,40092337736568498759083691939635105441967900468308811328824294280413297214744,No,2026-07-06T01:00:04+00:00,0.962
0xf0ae179ee53fdbb3421ac401e2053d3ab8e9069de100cd363fd363bf91c3e2b4,New York City,Will the lowest temperature in New York City be between 62-63°F on July 6?,40092337736568498759083691939635105441967900468308811328824294280413297214744,No,2026-07-06T02:00:04+00:00,0.9735
0xf0ae179ee53fdbb3421ac401e2053d3ab8e9069de100cd363fd363bf91c3e2b4,New York City,Will the lowest temperature in New York City be between 62-63°F on July 6?,40092337736568498759083691939635105441967900468308811328824294280413297214744,No,2026-07-06T02:06:05+00:00,0.9735
0x946924f1ec37d5e8a9d0e778f738a5f94abb53f48ed10540387080f159db654b,New York City,Will the lowest temperature in New York City be 76°F or higher on July 7?,5060958488122715352769300092794771343842255468434254152386843903430276450499,Yes,2026-07-06T02:00:04+00:00,0.0055
0x946924f1ec37d5e8a9d0e778f738a5f94abb53f48ed10540387080f159db654b,New York City,Will the lowest temperature in New York City be 76°F or higher on July 7?,5060958488122715352769300092794771343842255468434254152386843903430276450499,Yes,2026-07-06T02:06:05+00:00,0.0055
0x946924f1ec37d5e8a9d0e778f738a5f94abb53f48ed10540387080f159db654b,New York City,Will the lowest temperature in New York City be 76°F or higher on July 7?,9988411915756653403231266745867316931431361897909090844434440003902082344498,No,2026-07-06T02:00:04+00:00,0.9945
0x946924f1ec37d5e8a9d0e778f738a5f94abb53f48ed10540387080f159db654b,New York City,Will the lowest temperature in New York City be 76°F or higher on July 7?,9988411915756653403231266745867316931431361897909090844434440003902082344498,No,2026-07-06T02:06:04+00:00,0.9945
0x48884998dfa4a05a855fa05425d9a05ad9319ee65c030641a6cc0abe457cc433,New York City,Will the lowest temperature in New York City be between 74-75°F on July 7?,110936360051820055541063627317952258732112668032045056614022984585064735631221,Yes,2026-07-06T02:00:04+00:00,0.015
0x48884998dfa4a05a855fa05425d9a05ad9319ee65c030641a6cc0abe457cc433,New York City,Will the lowest temperature in New York City be between 74-75°F on July 7?,110936360051820055541063627317952258732112668032045056614022984585064735631221,Yes,2026-07-06T02:06:05+00:00,0.015
0x48884998dfa4a05a855fa05425d9a05ad9319ee65c030641a6cc0abe457cc433,New York City,Will the lowest temperature in New York City be between 74-75°F on July 7?,109454389897553883957754069488220410292501528827271698032818660841038371504576,No,2026-07-06T02:00:04+00:00,0.985
0x48884998dfa4a05a855fa05425d9a05ad9319ee65c030641a6cc0abe457cc433,New York City,Will the lowest temperature in New York City be between 74-75°F on July 7?,109454389897553883957754069488220410292501528827271698032818660841038371504576,No,2026-07-06T02:06:04+00:00,0.985
0x89ca87c8b964f97548149eafa2a8041d64b51dcebdabc960a513e9a53bb9d2bb,New York City,Will the highest temperature in New York City be between 82-83°F on July 7?,108977898785680056265303408160554723993273400092313091195202599762096983064608,Yes,2026-07-06T02:00:04+00:00,0.0025
0x89ca87c8b964f97548149eafa2a8041d64b51dcebdabc960a513e9a53bb9d2bb,New York City,Will the highest temperature in New York City be between 82-83°F on July 7?,108977898785680056265303408160554723993273400092313091195202599762096983064608,Yes,2026-07-06T02:06:05+00:00,0.0025
0x89ca87c8b964f97548149eafa2a8041d64b51dcebdabc960a513e9a53bb9d2bb,New York City,Will the highest temperature in New York City be between 82-83°F on July 7?,36898816084494018960132798394394298784120216267896185631665316396842245892887,No,2026-07-06T02:00:04+00:00,0.9975
0x89ca87c8b964f97548149eafa2a8041d64b51dcebdabc960a513e9a53bb9d2bb,New York City,Will the highest temperature in New York City be between 82-83°F on July 7?,36898816084494018960132798394394298784120216267896185631665316396842245892887,No,2026-07-06T02:06:04+00:00,0.9975
0xa3e593bdb4dd88f0871e996dfb1edaf3679e227fb5773766c1e3913001b29ecd,New York City,Will the highest temperature in New York City be between 66-67°F on July 7?,48158650777526707170787853580429521651483497330164601646904096461499748465257,Yes,2026-07-06T02:00:04+00:00,0.032
0xa3e593bdb4dd88f0871e996dfb1edaf3679e227fb5773766c1e3913001b29ecd,New York City,Will the highest temperature in New York City be between 66-67°F on July 7?,48158650777526707170787853580429521651483497330164601646904096461499748465257,Yes,2026-07-06T03:00:05+00:00,0.0205
0xa3e593bdb4dd88f0871e996dfb1edaf3679e227fb5773766c1e3913001b29ecd,New York City,Will the highest temperature in New York City be between 66-67°F on July 7?,48158650777526707170787853580429521651483497330164601646904096461499748465257,Yes,2026-07-06T04:00:04+00:00,0.0065
0xa3e593bdb4dd88f0871e996dfb1edaf3679e227fb5773766c1e3913001b29ecd,New York City,Will the highest temperature in New York City be between 66-67°F on July 7?,48158650777526707170787853580429521651483497330164601646904096461499748465257,Yes,2026-07-06T04:05:05+00:00,0.0075
0xa3e593bdb4dd88f0871e996dfb1edaf3679e227fb5773766c1e3913001b29ecd,New York City,Will the highest temperature in New York City be between 66-67°F on July 7?,34419786189732474121289960957732888987039877101368495603979630058609423001586,No,2026-07-06T02:00:04+00:00,0.968
0xa3e593bdb4dd88f0871e996dfb1edaf3679e227fb5773766c1e3913001b29ecd,New York City,Will the highest temperature in New York City be between 66-67°F on July 7?,34419786189732474121289960957732888987039877101368495603979630058609423001586,No,2026-07-06T03:00:04+00:00,0.9795
0xa3e593bdb4dd88f0871e996dfb1edaf3679e227fb5773766c1e3913001b29ecd,New York City,Will the highest temperature in New York City be between 66-67°F on July 7?,34419786189732474121289960957732888987039877101368495603979630058609423001586,No,2026-07-06T04:00:04+00:00,0.9935
0xa3e593bdb4dd88f0871e996dfb1edaf3679e227fb5773766c1e3913001b29ecd,New York City,Will the highest temperature in New York City be between 66-67°F on July 7?,34419786189732474121289960957732888987039877101368495603979630058609423001586,No,2026-07-06T04:06:04+00:00,0.9925
