condition_id,city,question,token_id,outcome,timestamp_utc,price
0xa2a5127ac1aec59a4f896a0230e9b0d4ede78822ae9fa890274f211b9bc861c7,Austin,Will the lowest temperature in Austin be 65°F or below on September 20?,9144542097989511676054011858829875502284663885551381899176530316516192641831,Yes,2026-09-21T00:00:20+00:00,0.015
0xa2a5127ac1aec59a4f896a0230e9b0d4ede78822ae9fa890274f211b9bc861c7,Austin,Will the lowest temperature in Austin be 65°F or below on September 20?,9144542097989511676054011858829875502284663885551381899176530316516192641831,Yes,2026-09-21T01:00:15+00:00,0.015
0xa2a5127ac1aec59a4f896a0230e9b0d4ede78822ae9fa890274f211b9bc861c7,Austin,Will the lowest temperature in Austin be 65°F or below on September 20?,9144542097989511676054011858829875502284663885551381899176530316516192641831,Yes,2026-09-21T02:00:15+00:00,0.015
0xa2a5127ac1aec59a4f896a0230e9b0d4ede78822ae9fa890274f211b9bc861c7,Austin,Will the lowest temperature in Austin be 65°F or below on September 20?,9144542097989511676054011858829875502284663885551381899176530316516192641831,Yes,2026-09-21T03:00:16+00:00,0.015
0xa2a5127ac1aec59a4f896a0230e9b0d4ede78822ae9fa890274f211b9bc861c7,Austin,Will the lowest temperature in Austin be 65°F or below on September 20?,9144542097989511676054011858829875502284663885551381899176530316516192641831,Yes,2026-09-21T04:00:11+00:00,0.015
0xa2a5127ac1aec59a4f896a0230e9b0d4ede78822ae9fa890274f211b9bc861c7,Austin,Will the lowest temperature in Austin be 65°F or below on September 20?,9144542097989511676054011858829875502284663885551381899176530316516192641831,Yes,2026-09-21T04:54:12+00:00,0.015
0xa2a5127ac1aec59a4f896a0230e9b0d4ede78822ae9fa890274f211b9bc861c7,Austin,Will the lowest temperature in Austin be 65°F or below on September 20?,35663017924860856894008857553872739607105729742509297649376389797593585347513,No,2026-09-21T00:00:14+00:00,0.985
0xa2a5127ac1aec59a4f896a0230e9b0d4ede78822ae9fa890274f211b9bc861c7,Austin,Will the lowest temperature in Austin be 65°F or below on September 20?,35663017924860856894008857553872739607105729742509297649376389797593585347513,No,2026-09-21T01:00:13+00:00,0.985
0xa2a5127ac1aec59a4f896a0230e9b0d4ede78822ae9fa890274f211b9bc861c7,Austin,Will the lowest temperature in Austin be 65°F or below on September 20?,35663017924860856894008857553872739607105729742509297649376389797593585347513,No,2026-09-21T02:00:12+00:00,0.985
0xa2a5127ac1aec59a4f896a0230e9b0d4ede78822ae9fa890274f211b9bc861c7,Austin,Will the lowest temperature in Austin be 65°F or below on September 20?,35663017924860856894008857553872739607105729742509297649376389797593585347513,No,2026-09-21T03:00:12+00:00,0.985
0xa2a5127ac1aec59a4f896a0230e9b0d4ede78822ae9fa890274f211b9bc861c7,Austin,Will the lowest temperature in Austin be 65°F or below on September 20?,35663017924860856894008857553872739607105729742509297649376389797593585347513,No,2026-09-21T04:00:09+00:00,0.985
0xa2a5127ac1aec59a4f896a0230e9b0d4ede78822ae9fa890274f211b9bc861c7,Austin,Will the lowest temperature in Austin be 65°F or below on September 20?,35663017924860856894008857553872739607105729742509297649376389797593585347513,No,2026-09-21T04:54:11+00:00,0.985
