condition_id,city,question,token_id,outcome,timestamp_utc,price
0x1c0b1ba7aa0418bf3cdd2959a167edf6c3d233811897eb5ba232440a0e050b02,San Francisco,Will the lowest temperature in San Francisco be 49°F or below on September 25?,79628921628822493550948259629342340132484495590536090764771446642928951925462,Yes,2026-09-26T00:00:20+00:00,0.45
0x1c0b1ba7aa0418bf3cdd2959a167edf6c3d233811897eb5ba232440a0e050b02,San Francisco,Will the lowest temperature in San Francisco be 49°F or below on September 25?,79628921628822493550948259629342340132484495590536090764771446642928951925462,Yes,2026-09-26T01:00:17+00:00,0.45
0x1c0b1ba7aa0418bf3cdd2959a167edf6c3d233811897eb5ba232440a0e050b02,San Francisco,Will the lowest temperature in San Francisco be 49°F or below on September 25?,79628921628822493550948259629342340132484495590536090764771446642928951925462,Yes,2026-09-26T02:00:14+00:00,0.45
0x1c0b1ba7aa0418bf3cdd2959a167edf6c3d233811897eb5ba232440a0e050b02,San Francisco,Will the lowest temperature in San Francisco be 49°F or below on September 25?,79628921628822493550948259629342340132484495590536090764771446642928951925462,Yes,2026-09-26T03:00:20+00:00,0.45
0x1c0b1ba7aa0418bf3cdd2959a167edf6c3d233811897eb5ba232440a0e050b02,San Francisco,Will the lowest temperature in San Francisco be 49°F or below on September 25?,79628921628822493550948259629342340132484495590536090764771446642928951925462,Yes,2026-09-26T04:00:18+00:00,0.445
0x1c0b1ba7aa0418bf3cdd2959a167edf6c3d233811897eb5ba232440a0e050b02,San Francisco,Will the lowest temperature in San Francisco be 49°F or below on September 25?,79628921628822493550948259629342340132484495590536090764771446642928951925462,Yes,2026-09-26T05:00:18+00:00,0.445
0x1c0b1ba7aa0418bf3cdd2959a167edf6c3d233811897eb5ba232440a0e050b02,San Francisco,Will the lowest temperature in San Francisco be 49°F or below on September 25?,79628921628822493550948259629342340132484495590536090764771446642928951925462,Yes,2026-09-26T05:01:16+00:00,0.445
0x1c0b1ba7aa0418bf3cdd2959a167edf6c3d233811897eb5ba232440a0e050b02,San Francisco,Will the lowest temperature in San Francisco be 49°F or below on September 25?,40873703605361596480806401539366670310011488031639608619077863541640179286366,No,2026-09-26T00:00:17+00:00,0.55
0x1c0b1ba7aa0418bf3cdd2959a167edf6c3d233811897eb5ba232440a0e050b02,San Francisco,Will the lowest temperature in San Francisco be 49°F or below on September 25?,40873703605361596480806401539366670310011488031639608619077863541640179286366,No,2026-09-26T01:00:15+00:00,0.55
0x1c0b1ba7aa0418bf3cdd2959a167edf6c3d233811897eb5ba232440a0e050b02,San Francisco,Will the lowest temperature in San Francisco be 49°F or below on September 25?,40873703605361596480806401539366670310011488031639608619077863541640179286366,No,2026-09-26T02:00:12+00:00,0.55
0x1c0b1ba7aa0418bf3cdd2959a167edf6c3d233811897eb5ba232440a0e050b02,San Francisco,Will the lowest temperature in San Francisco be 49°F or below on September 25?,40873703605361596480806401539366670310011488031639608619077863541640179286366,No,2026-09-26T03:00:16+00:00,0.55
0x1c0b1ba7aa0418bf3cdd2959a167edf6c3d233811897eb5ba232440a0e050b02,San Francisco,Will the lowest temperature in San Francisco be 49°F or below on September 25?,40873703605361596480806401539366670310011488031639608619077863541640179286366,No,2026-09-26T04:00:16+00:00,0.555
0x1c0b1ba7aa0418bf3cdd2959a167edf6c3d233811897eb5ba232440a0e050b02,San Francisco,Will the lowest temperature in San Francisco be 49°F or below on September 25?,40873703605361596480806401539366670310011488031639608619077863541640179286366,No,2026-09-26T05:00:15+00:00,0.555
0x1c0b1ba7aa0418bf3cdd2959a167edf6c3d233811897eb5ba232440a0e050b02,San Francisco,Will the lowest temperature in San Francisco be 49°F or below on September 25?,40873703605361596480806401539366670310011488031639608619077863541640179286366,No,2026-09-26T05:01:14+00:00,0.555
